gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Total_Services,Customer_Segment,Dist_to_Cluster_0,Dist_to_Cluster_1,Dist_to_Cluster_2,Dist_to_Cluster_3
0,0,0,0,50,1,1,19.35,1033.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,3,3.8183292310054497,1.8249269922802156,2.7081122093454932,0.5297374986693791
1,0,1,1,52,1,1,68.75,3482.85,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,4,0,1.189475590645804,3.17972866130669,1.9047633761054859,2.430727337430799
1,0,0,0,28,1,0,100.2,2688.45,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,3,2,1.8972479217552223,2.8529090491909193,1.0217320983545055,2.924273938345313
0,0,0,0,21,1,1,20.85,435.25,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,4.216381690616631,0.7738933460476836,2.3775703326578204,1.4685602810371283
1,0,0,1,25,1,1,95.9,2448.75,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,2.0334700872579687,2.679186905301697,0.8272491273189072,2.8422474089814225
0,0,1,0,17,1,0,19.35,307.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,4.33686315708755,0.7197578407953125,2.428101322517938,1.6445294487946136
1,0,1,0,58,0,1,45.0,2689.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,3,2.266512278903373,2.454181303424035,2.0687764644569113,1.0787209080971825
1,1,1,0,17,1,0,81.5,1329.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3.041862233622647,1.6020838616698723,0.7321794881674323,2.2811888828050164
0,0,1,0,51,1,0,25.5,1281.25,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,3,3.6330324244162386,1.828479173518859,2.5755727720051484,0.3589790131772578
1,0,1,1,72,0,0,48.9,3527.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,4,0,1.717397891201861,3.574105832276418,2.734438145097164,2.2913381207802823
1,0,1,0,52,1,0,84.1,4348.65,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1.2960283765095029,3.0818815209238366,1.8912457807167407,2.318394028471473
0,0,0,0,27,1,1,19.6,561.15,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,4.125416661218123,0.9800294386010462,2.4255360133832977,1.2439424718843368
0,0,0,0,3,1,0,20.0,63.6,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.6385808666571915,0.667397624130999,2.513328729895335,2.1982217094168717
0,0,1,0,64,1,1,81.3,5129.3,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,5,0,0.6308286756329894,4.257369998863026,2.8591084006461864,3.3795697997077982
0,0,1,0,45,1,1,95.2,4285.8,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,3,0,0.9976379031010608,3.320779429851202,1.7723747576875202,2.8356312809649564
1,1,1,0,3,0,1,36.45,93.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4.12988696670428,0.4490122213100647,1.8296161028197606,2.1767265662697697
0,0,1,0,71,1,1,83.3,5894.5,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,5,0,0.745711863628861,4.60869049182453,3.2463876407976953,3.626805738269396
0,1,0,0,1,0,0,25.05,25.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.605876736544911,0.5688127087532875,2.4098466881719722,2.261241584273873
0,0,1,1,58,1,0,20.3,1160.75,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,3,3.7495895712596896,2.1289356659323553,2.8524054604375673,0.5040770966827
1,0,1,1,34,1,1,89.85,3091.75,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3,2,1.5933127388179278,2.7714615048572666,1.083856682097854,2.61229268592187
0,0,0,0,8,1,1,49.85,365.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.7655306576210426,0.5465680823665803,1.3860315378683785,2.0481562613017688
0,0,1,1,15,1,0,19.8,272.95,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.3698979611756155,0.6723489057074021,2.4221409208141567,1.720085637842505
1,0,1,1,66,0,0,54.65,3632.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,4,0,1.4793642490766359,3.4478665040735215,2.49022156074363,2.3015989286557637
1,1,0,0,12,0,1,29.35,381.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3.978329542996853,0.48416848963959536,1.9037096303531484,1.7815222022407804
1,0,0,0,58,1,1,19.15,1035.5,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,3,3.801743303779401,2.1304873854376476,2.8819273032918993,0.5508906874298473
0,0,1,1,3,1,0,19.1,52.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,4.6565379993408795,0.6948264463903243,2.538278012662563,2.2044569435515258
0,1,1,0,43,0,0,55.55,2342.2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,4,2,1.938213875853171,2.661073357490984,1.618469394791788,2.1329785087532533
0,0,0,0,9,1,0,80.55,653.9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,3.188514817555038,1.6949713396376653,0.5483296507571481,2.625029074503117
0,0,0,0,3,1,0,20.25,71.2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,4.632626388166968,0.659536808602776,2.5059534074995584,2.1959743568180166
0,0,1,1,22,1,1,69.5,1498.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3,2,2.506163144687715,1.9470555915298642,0.5163355016238192,2.269333580162799
1,0,1,0,40,1,1,106.0,4178.65,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,4,0,1.0985008592707821,3.69689536758013,1.949287797763492,3.396804445447072
0,0,0,0,68,1,0,25.5,1821.8,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,3,3.5159617141864237,2.5432180165145164,2.9959718858029594,0.6873497215613159
1,0,1,0,54,1,1,104.3,5278.15,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,4,0,0.5021066932203301,4.133737366517831,2.537968059839368,3.508633386002304
0,0,0,0,50,1,1,79.6,4024.2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,4,0,0.84065069897827,3.38111446719659,1.9402294113141532,2.728160760898362
1,0,0,0,1,1,1,55.25,55.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3.9539772996940283,0.7639994661023103,1.437537470362961,2.4007286196040565
0,0,1,0,72,1,0,88.05,6520.8,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,6,0,1.2426511090751537,5.140958253290586,3.713464320953501,4.223904705625985
1,0,0,1,40,1,1,20.4,854.9,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,3,3.9009217958626263,1.4291070504779821,2.5191516867197805,0.7593737066896579
0,0,1,1,72,1,1,117.6,8308.9,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,6,0,1.9153346913410387,5.9692846275404055,4.41045898443564,5.163641834512293
0,0,0,0,6,1,0,20.0,109.2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.5684865224095,0.6318215773586787,2.480887536527024,2.0785055250322415
0,0,0,0,5,1,1,19.65,92.05,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,4.598051900358125,0.6521178590868874,2.500559681421558,2.120462484655623
1,0,1,0,48,1,1,70.55,3420.5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,3,0,1.362558532882857,2.7836938199280525,1.5622753451848441,2.0791207446312483
0,0,0,0,1,1,1,93.85,93.85,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,3.550728878065537,2.09914037776749,1.0513259365261018,3.181035583042347
0,0,1,1,64,1,0,65.8,4068.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,3,0,1.2114371124637688,3.287278490304403,2.267197825783258,2.147051025689384
0,0,0,0,17,1,0,20.05,337.9,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,4.316951198512879,0.7002982296322505,2.406095208735159,1.6351051102276257
1,0,1,0,40,1,1,80.0,3168.75,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1.7573526167006195,2.4542705901809465,1.1797448841880498,2.0475899453464623
0,0,1,1,41,0,0,35.4,1412.4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,3,2.91366050566221,1.6739139188899057,1.7495529223217492,0.9620458046563262
1,1,0,0,51,1,1,79.6,3974.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.8732290633138362,2.7680456369038944,1.8824195495853473,1.9795146792739948
1,0,1,0,41,1,1,80.25,3439.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2.0769057114947826,2.403320166985487,1.4678711933339987,1.9465191239178372
0,0,1,1,1,1,0,50.45,50.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4.006404456359472,0.6516647428413627,1.5345596962023307,2.3500960081265587
0,0,0,0,2,1,1,20.45,42.45,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.6562071458504946,0.6713601701485253,2.514288064959557,2.2368720756737575
1,0,0,0,68,1,0,79.6,5461.45,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1.2443728144980808,3.711686399945363,2.6956288420785097,2.5795666337924485
0,0,1,1,24,1,0,24.7,571.75,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,4.0695897919606425,0.786631618298798,2.271377269065538,1.316227182228784
1,0,1,0,70,1,0,77.3,5498.2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,4,0,0.6251105721271598,4.145783238312318,2.9048691881439326,3.0766294620115877
1,0,0,0,3,0,1,29.75,96.85,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4.232045290581557,0.5206848445372202,2.0092461373507216,2.165388578531491
1,0,0,0,2,1,0,44.9,111.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.286323487827109,0.40931279537787557,1.9338649892967898,2.2612998116968743
1,0,1,0,3,0,0,29.8,94.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.231846064024046,0.52001108451886,2.008189846863486,2.1657125527849774
0,0,0,0,7,1,1,74.65,521.1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,3,2,3.162972087464836,1.9034391670570996,0.7313693198886788,2.788717739039143
0,0,0,0,13,1,1,71.95,923.85,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,2.8947616629164563,1.8717029444531044,0.542802735054567,2.5538130437725686
1,0,0,0,7,1,0,20.75,141.1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.528880799530193,0.6005682327642821,2.449622648153908,2.0325207413840025
1,0,1,1,12,1,1,56.3,628.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3.530929089701695,0.7439750231071988,1.1544247864347352,1.9595624060811836
1,0,1,1,53,1,1,105.25,5576.3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,4,0,0.5467662596927262,4.204299353062325,2.6153379372362795,3.593521794302901
0,0,0,0,12,1,1,94.2,1046.1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,2.9760888128360885,2.114236864169056,0.6006650894074217,2.843716954378057
1,0,1,1,63,1,0,19.55,1245.6,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,3,3.7481974349753826,2.3344622813582276,2.987671368007278,0.6144886405211398
0,0,0,0,15,1,0,84.45,1287.85,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,6,2,2.7946982270565033,3.4815147924499477,1.991962958387697,3.809454184078673
1,0,1,1,36,1,0,53.65,1939.35,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2.486907977431022,1.6923077079760296,1.1633534154561047,1.3342083482157887
1,1,1,0,4,0,1,29.9,118.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4.202219425207377,0.49942419466989724,1.9899991502141003,2.1240225831290065
0,0,1,1,24,1,0,19.7,452.55,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,4.189678027791829,0.8837354346052092,2.4162880119828967,1.366409632051771
0,0,0,0,61,0,0,43.7,2696.55,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,4,0,1.9942019834840172,3.107944624491499,2.3591841598365524,2.0211952940983924
1,0,0,0,16,1,0,55.3,875.35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.389280845568228,0.791989412304728,1.1232457698098675,1.7837550374850928
1,0,1,1,65,1,1,19.85,1267.05,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,3,3.7409098194445822,2.41081274865478,3.031082390186127,0.6626646613511945
0,0,1,1,26,1,0,19.65,494.9,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,4.153128651301239,0.9452927830846983,2.423455000353288,1.2892929862484763
1,0,0,0,16,1,1,49.45,799.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.4823494261920267,0.6502317595174709,1.2782853474163547,1.7068632243283852
0,0,1,0,54,1,0,106.55,5763.3,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,0.5798733516624336,4.290865627346369,2.709129140698774,3.6646977839723385
1,0,0,0,1,1,0,20.1,20.1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.687816409719608,0.7004927798724149,2.536902026825707,2.2795372071335147
1,0,0,1,5,1,0,20.45,106.9,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,4.580973022413529,0.6267034651598333,2.4777915762015037,2.114330364166021
0,0,0,0,19,0,1,39.7,710.05,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,3.3694111441007033,1.0202081637062796,1.3836982917157385,1.6852176494608313
1,0,0,0,10,1,1,54.5,568.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3.612180092640053,0.6794151958727844,1.2240929175178816,2.010502477539207
0,0,1,1,23,1,0,83.8,1900.25,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3,2,2.2603107166266896,2.2986707832313122,0.47056855727897073,2.557984985009545
1,0,0,0,3,1,0,55.15,159.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3.8784669992857177,0.726249613207284,1.3818353953511064,2.3147516226208666
0,0,0,0,72,1,1,111.6,8012.75,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,5,0,1.4911861001745312,5.538100210835021,4.0454295404269836,4.676314936026083
1,1,1,0,10,1,1,86.65,856.65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3.3237405567295206,1.6840441902067531,0.8727150805371517,2.614161629027441
0,0,1,1,10,1,1,55.55,551.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3.3874725315630676,1.0921397060513682,0.9764978610184927,2.16272495712094
1,0,1,0,11,1,1,20.55,184.95,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,4.447229905235548,0.607445373173769,2.425014117651219,1.877080606060235
0,1,0,0,37,1,1,106.75,4056.75,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,1.2275242857003055,3.6473803521265884,1.875211253079872,3.4193308179642887
1,0,1,1,17,1,1,62.1,1096.65,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,2.991514147641051,1.3112994854434539,0.6373725829008877,2.002861564657121
0,0,1,1,36,1,1,104.5,3684.95,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,0,1.319451087305979,3.5151485506166638,1.7251274668152026,3.3225993003595176
1,1,0,0,17,1,1,101.8,1752.45,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,4,2,2.4128083421720006,3.0039734909416196,1.1672499938429552,3.381597374955319
0,1,1,1,66,1,1,110.6,7210.85,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,5,0,1.149495233918117,5.1985731914792135,3.6554419688563704,4.415134995535941
1,0,1,1,61,1,0,84.9,5264.5,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,6,0,1.0562647251567265,4.609317572859435,3.132084070596434,3.854516139490912
1,0,0,0,22,1,1,93.2,2157.3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,2,2.198485327545774,2.542617363791486,0.6688650189947638,2.811979624556731
1,0,0,0,1,0,1,24.4,24.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.616384992140959,0.5851562950932409,2.4262738525563474,2.2629702921348334
0,0,0,0,6,1,0,70.55,433.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.8835216630562073,1.109148447406048,1.4668512794871955,2.4232247156104596
1,0,0,0,31,1,1,78.45,2435.15,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,2.147206002813411,2.0897681700650765,0.7025061486448984,2.0508941354401884
0,0,1,1,68,1,1,85.0,5607.75,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,6,0,1.1053386700075318,4.820495010851385,3.378747705330987,3.955336583638247
0,0,1,1,34,1,0,87.45,2874.15,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,2,1.9225905151248044,2.4299204007576924,0.9509790844792254,2.288585773179334
0,0,1,1,52,1,0,85.8,4433.3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0.8283111608805546,3.330022611787793,1.9458022039662424,2.6135190757410682
0,0,0,1,10,1,1,91.1,964.35,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,3,2,2.894398710995723,2.309957012746981,0.6543957975262451,3.0186045315992605
1,0,1,1,29,1,1,70.75,1974.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3.049684562669881,1.5676526204764925,1.392828951626414,1.7128390866660699
0,0,1,1,72,1,0,20.1,1460.85,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,3,3.721403909633146,2.696188338336901,3.2112940176217397,0.8776248314325757
1,0,1,1,47,1,0,20.05,951.55,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,3,3.837016808884255,1.6985155944145311,2.6373026329600866,0.575525796428358
1,0,1,1,24,1,0,74.8,1821.2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,2,2.3101325229574896,2.1117475746667287,0.4851784534308649,2.335289121994621
1,0,0,0,65,1,0,24.8,1600.95,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,3,3.5663475517411882,2.4064908863509245,2.9254367769201535,0.5806996682739616
0,0,0,0,4,1,1,100.85,399.25,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,2,3.252441487869322,2.55700269660385,1.0815267844461578,3.413838552800516
1,1,1,0,12,1,1,101.35,1218.55,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,2.7812400364749386,2.598571376602293,0.8466748012088277,3.207021555367207
1,0,0,0,1,1,1,81.7,81.7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3.7745758594719407,1.5405232265772946,1.1792954694113327,2.828818647401667
1,0,0,0,33,1,0,68.25,2171.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2.9632231001935647,1.647255818827566,1.4875408471482774,1.5674614966931395
0,0,0,0,34,1,1,105.1,3634.8,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5,0,1.4815793450336063,3.828335638740793,2.029813691112622,3.680723162269274
0,0,1,0,14,1,0,20.4,292.4,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,4.3718199759771945,0.6399551394462416,2.4065963814148486,1.7505815161993017
0,0,0,0,4,1,1,79.15,317.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3.6410254061021137,1.4360528886052104,1.0562073361062225,2.6618643871250933
1,0,1,1,13,1,0,20.0,218.55,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,4.413437688013881,0.6406890181631748,2.42787441670454,1.800884719608347
0,0,1,1,65,1,1,79.4,5071.9,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,4,0,0.479899831922174,3.9462896578786086,2.6417398228817555,2.9732500855898527
1,0,1,1,23,1,0,57.2,1423.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,2.8225318182678416,1.3526086365716692,0.7961816458123984,1.728015409288953
1,0,1,0,55,1,0,58.6,3068.6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,1.6340417661427906,2.762155953019631,1.8342469251787266,1.7713414722623837
1,0,1,0,49,1,1,94.8,4690.65,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,3,0,0.8190688176906116,3.4850369064863553,1.9970182178054918,2.8910114566345344
1,0,1,0,60,1,0,102.5,6157.6,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,4,0,0.49031959605846626,4.432185652069917,2.929277659078866,3.675352031379723
0,0,1,1,69,1,1,20.35,1442.65,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,3,3.705602369483212,2.5763257452786754,3.124225919188192,0.7711257073843076
1,0,0,0,40,1,1,84.9,3369.05,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,2.0842367156127395,2.4588309554675827,1.4339808019710156,2.0791561710697883
1,0,1,0,67,1,1,69.2,4671.65,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,4,0,0.8621418750917759,3.796942560312478,2.6237125072349534,2.7223416158116027
1,1,0,0,35,1,1,95.45,3474.05,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,1.7563697402772662,2.7588140621154538,1.2525107657485939,2.575893052107065
1,0,1,1,19,1,1,100.95,1875.55,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,3,2,2.387549442978719,2.678390855629325,0.811645635255142,3.0554789062895873
0,0,1,1,13,1,0,20.85,272.35,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,4.385938948051152,0.6139004483396687,2.399596576859031,1.7881352435085813
0,0,0,1,41,1,1,88.5,3645.05,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1.585641448994835,2.7528861394889566,1.3832950486608715,2.3472154150582036
0,0,0,0,4,0,0,35.0,135.75,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,3.9292291325519066,0.938560555855785,1.7101151759685593,2.258446661170697
0,0,1,1,24,1,0,55.15,1319.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,2.8582204320525304,1.32350614674444,0.8721565555752901,1.666328421796983
0,0,0,0,5,0,1,50.95,229.4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3,2,3.525216195606917,1.5243375036986027,1.275870085266158,2.5504474591955675
0,0,0,0,5,1,1,64.0,370.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,3.4793740505204065,1.2696724236527361,0.9104975302742373,2.464438611079651
0,0,1,1,1,1,1,69.1,69.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.101466339675877,1.1049229026048808,1.6121269510237366,2.5997348847991546
0,0,1,1,72,1,0,80.2,5714.2,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,5,0,0.7968547092539483,4.556330731285785,3.2242093511690046,3.5443668749287567
0,0,0,0,24,1,1,49.3,1233.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3.214883330031,0.9160623571730966,1.2711019958355638,1.3885582086840662
0,0,1,0,42,1,0,84.35,3571.6,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,5,0,1.225963568879211,3.5694327876155074,1.9757083140232485,3.181246380990683
0,0,0,0,4,1,0,20.05,83.3,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.613093850027841,0.6513626993259979,2.500085171928402,2.157403509795924
1,0,0,0,68,1,1,117.2,8035.95,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,6,0,1.7946156526651649,5.823445643436154,4.244840689017182,5.06595586303351
